rusher,rusher_id,posteam,defteam,week,season,game_id,play_id,qtr,down,ydstogo,yardline_100,game_seconds_remaining,yards_gained,touchdown,first_down_rush,tackled_for_loss,fumble,fumbled_1_player_name,run_location,run_gap,epa,success,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,desc,score_differential,result_label,field_position,down_distance,qtr_label,game_clock,tackler,display_name,team
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,1093,2,1,10,74,2531,0,0,0,0,0,NA,left,tackle,-0.52,0,NA,NA,K.Benton,(12:11) 27-J.Mason left tackle to MIN 26 for no gain (95-K.Benton; 41-P.Wilson).,-11,GAIN,MIN 74,1 & 10,Q2,42:11,K.Benton,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,1226,2,3,1,54,2321,0,0,0,0,0,NA,right,tackle,-1.6,0,NA,NA,D.Harmon,(8:41) (Shotgun) 27-J.Mason right tackle to MIN 46 for no gain (99-D.Harmon; 90-T.Watt). (Virtual Measurement).,-11,GAIN,MIN 54,3 & 1,Q2,38:41,D.Harmon,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,1252,2,4,1,54,2282,9,0,1,0,0,NA,right,tackle,2.51,1,D.Elliott,NA,NA,(8:02) 27-J.Mason right tackle to PIT 45 for 9 yards (25-D.Elliott).,-11,1ST,MIN 54,4 & 1,Q2,38:02,D.Elliott,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,2078,3,1,10,68,1794,3,0,0,0,0,NA,right,guard,-0.41,0,NA,NA,K.Benton,(14:54) 27-J.Mason right guard to MIN 35 for 3 yards (95-K.Benton; 5-J.Ramsey).,-8,GAIN,MIN 68,1 & 10,Q3,29:54,K.Benton,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,2337,3,2,10,90,1558,7,0,0,0,0,NA,right,guard,0.09,1,P.Queen,NA,NA,(10:58) (Shotgun) 27-J.Mason right guard to MIN 17 for 7 yards (6-P.Queen).,-8,GAIN,MIN 90,2 & 10,Q3,25:58,P.Queen,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,2384,3,1,10,78,1479,8,0,0,0,0,NA,left,tackle,0.77,1,T.Watt,NA,NA,(9:39) (Shotgun) 27-J.Mason left tackle to MIN 30 for 8 yards (90-T.Watt).,-8,GAIN,MIN 78,1 & 10,Q3,24:39,T.Watt,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,2848,3,2,10,82,1028,1,0,0,0,0,NA,left,tackle,-0.7,0,NA,NA,P.Queen,(2:08) 27-J.Mason left tackle to MIN 19 for 1 yard (6-P.Queen; 41-P.Wilson).,-15,GAIN,MIN 82,2 & 10,Q3,17:08,P.Queen,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,3234,4,2,4,64,644,5,0,1,0,0,NA,left,guard,0.32,1,P.Wilson,NA,NA,(10:44) 27-J.Mason left guard to MIN 41 for 5 yards (41-P.Wilson).,-18,1ST,MIN 64,2 & 4,Q4,10:44,P.Wilson,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,3723,4,1,10,99,249,6,0,0,0,0,NA,middle,NA,0.32,1,P.Queen,NA,NA,(4:09) 27-J.Mason up the middle to MIN 7 for 6 yards (6-P.Queen). ** Injury Update: PIT-97-Ca.Heyward has returned to the game.,-10,GAIN,MIN 99,1 & 10,Q4,4:09,P.Queen,Jordan Mason,MIN
J.Mason,00-0037525,MIN,PIT,4,2025,2025_04_MIN_PIT,3803,4,1,1,1,171,-1,0,0,1,0,NA,right,tackle,-0.61,0,P.Queen,NA,NA,(2:51) (No Huddle) 27-J.Mason right tackle to PIT 2 for -1 yards (6-P.Queen).,-10,TFL,PIT 99,1 & 1,Q4,2:51,P.Queen,Jordan Mason,MIN
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,63,1,1,10,79,3593,3,0,0,0,0,NA,right,end,-0.32,0,C.Jordan,NA,NA,(14:53) 4-J.Cook right end to BUF 24 for 3 yards (94-C.Jordan).,0,GAIN,BUF 79,1 & 10,Q1,59:53,C.Jordan,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,110,1,1,10,62,3518,4,0,0,0,0,NA,middle,NA,-0.11,0,NA,NA,A.Taylor,(13:38) 4-J.Cook up the middle to BUF 42 for 4 yards (1-A.Taylor; 27-I.Yiadom).,0,GAIN,BUF 62,1 & 10,Q1,58:38,A.Taylor,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,191,1,1,10,48,3394,5,0,0,0,0,NA,left,tackle,-0.05,0,K.McKinstry,NA,NA,(11:34) 4-J.Cook left tackle to NO 43 for 5 yards (4-K.McKinstry).,0,GAIN,NO 52,1 & 10,Q1,56:34,K.McKinstry,James Cook,BUF
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,284,1,1,10,69,3342,-1,0,0,1,0,NA,right,guard,-1.21,0,D.Walker,NA,NA,(10:42) 41-A.Kamara right guard to NO 30 for -1 yards (96-D.Walker).,-7,TFL,NO 69,1 & 10,Q1,55:42,D.Walker,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,306,1,2,11,70,3301,4,0,0,0,0,NA,left,tackle,-0.3,0,Ta.Johnson,NA,NA,(10:01) 41-A.Kamara left tackle pushed ob at NO 34 for 4 yards (7-Ta.Johnson).,-7,GAIN,NO 70,2 & 11,Q1,55:01,Ta.Johnson,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,373,1,1,10,57,3221,2,0,0,0,0,NA,right,guard,-0.45,0,S.Thompson,NA,NA,(8:41) 41-A.Kamara right guard to NO 45 for 2 yards (45-S.Thompson).,-7,GAIN,NO 57,1 & 10,Q1,53:41,S.Thompson,Alvin Kamara,NO
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,552,1,1,10,49,3059,5,0,0,0,0,NA,middle,NA,-0.06,0,C.Jordan,NA,NA,(5:59) 4-J.Cook up the middle to NO 44 for 5 yards (94-C.Jordan).,0,GAIN,NO 51,1 & 10,Q1,50:59,C.Jordan,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,604,1,1,10,24,2979,7,0,0,0,0,NA,left,tackle,0.3,1,C.Granderson,NA,NA,(4:39) 4-J.Cook left tackle to NO 17 for 7 yards (96-C.Granderson).,0,GAIN,NO 76,1 & 10,Q1,49:39,C.Granderson,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,626,1,2,3,17,2936,9,0,1,0,0,NA,right,end,0.55,1,NA,NA,J.Sanker,(3:56) 4-J.Cook right end ran ob at NO 8 for 9 yards (33-J.Sanker; 27-I.Yiadom).,0,1ST,NO 83,2 & 3,Q1,48:56,J.Sanker,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,658,1,1,8,8,2895,7,0,0,0,0,NA,right,guard,0.72,1,NA,NA,N.Shepherd,"(3:15) 4-J.Cook right guard to NO 1 for 7 yards (33-J.Sanker, 93-N.Shepherd).",0,GAIN,NO 92,1 & 8,Q1,48:15,N.Shepherd,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,685,1,2,1,1,2853,1,1,1,0,0,NA,left,tackle,0.7,1,NA,NA,NA,"(2:33) 4-J.Cook left tackle for 1 yard, TOUCHDOWN.",0,TD,NO 99,2 & 1,Q1,47:33,NA,James Cook,BUF
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,770,1,1,10,87,2842,17,0,1,0,0,NA,left,end,1.12,1,C.Bishop,NA,NA,(2:22) (Shotgun) 41-A.Kamara left end to NO 30 for 17 yards (24-C.Bishop).,-7,1ST,NO 87,1 & 10,Q1,47:22,C.Bishop,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,817,1,2,3,63,2781,5,0,1,0,0,NA,middle,NA,0.39,1,NA,NA,T.Bernard,(1:21) (Shotgun) 41-A.Kamara up the middle to NO 42 for 5 yards (8-T.Bernard; 50-G.Rousseau).,-7,1ST,NO 63,2 & 3,Q1,46:21,T.Bernard,Alvin Kamara,NO
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,1075,2,1,10,87,2618,-1,0,0,1,0,NA,right,tackle,-0.81,0,NA,NA,K.Boyd,"(13:38) 4-J.Cook right tackle to BUF 12 for -1 yards (56-D.Davis, 97-K.Boyd).",7,TFL,BUF 87,1 & 10,Q2,43:38,K.Boyd,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,1257,2,1,10,97,2474,4,0,0,0,0,NA,left,guard,-0.35,0,Q.Riley,NA,NA,(11:14) 4-J.Cook left guard to BUF 7 for 4 yards (29-Q.Riley).,7,GAIN,BUF 97,1 & 10,Q2,41:14,Q.Riley,James Cook,BUF
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,1421,2,1,10,49,2323,4,0,0,0,0,NA,right,guard,-0.12,0,NA,NA,D.Jones,"(8:43) (Shotgun) 41-A.Kamara right guard to BUF 45 for 4 yards (50-G.Rousseau, 92-D.Jones). BUF-8-T.Bernard was injured during the play.",-7,GAIN,BUF 51,1 & 10,Q2,38:43,D.Jones,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,1444,2,2,6,45,2292,5,0,0,0,0,NA,middle,NA,0.36,1,J.Andreessen,NA,NA,(8:12) (Shotgun) 41-A.Kamara up the middle to BUF 40 for 5 yards (44-J.Andreessen).,-7,GAIN,BUF 55,2 & 6,Q2,38:12,J.Andreessen,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,1502,2,1,10,37,2222,2,0,0,0,0,NA,right,guard,-0.37,0,T.Bernard,NA,NA,(7:02) 41-A.Kamara right guard to BUF 35 for 2 yards (8-T.Bernard).,-7,GAIN,BUF 63,1 & 10,Q2,37:02,T.Bernard,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,1562,2,3,8,35,2174,-1,0,0,1,0,NA,middle,NA,-1.53,0,D.Walker,NA,NA,"(6:14) (No Huddle, Shotgun) 41-A.Kamara up the middle to BUF 36 for -1 yards (96-D.Walker).",-7,TFL,BUF 65,3 & 8,Q2,36:14,D.Walker,Alvin Kamara,NO
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2029,2,1,10,97,1882,0,0,0,0,0,NA,NA,NA,-0.41,0,NA,NA,NA,"(1:22) 4-J.Cook left guard to BUF 7 for 4 yards (1-A.Taylor). PENALTY on BUF-5-J.Palmer, Illegal Shift, 2 yards, enforced at BUF 3 - No Play.",4,GAIN,BUF 97,1 & 10,Q2,31:22,NA,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2063,2,1,12,99,1878,2,0,0,0,0,NA,right,end,0.35,1,J.Sanker,NA,NA,"(1:18) 4-J.Cook right end pushed ob at BUF 10 for 9 yards (33-J.Sanker). PENALTY on BUF-10-K.Shakir, Offensive Holding, 1 yard, enforced at BUF 3.",4,GAIN,BUF 99,1 & 12,Q2,31:18,J.Sanker,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2101,2,1,11,98,1872,4,0,0,0,0,NA,middle,NA,-0.12,0,B.Bresee,NA,NA,(1:12) 4-J.Cook up the middle to BUF 6 for 4 yards (90-B.Bresee).,4,GAIN,BUF 98,1 & 11,Q2,31:12,B.Bresee,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2123,2,2,7,94,1830,8,0,1,0,0,NA,middle,NA,0.08,1,Q.Riley,NA,NA,(:30) 4-J.Cook up the middle to BUF 14 for 8 yards (29-Q.Riley).,4,1ST,BUF 94,2 & 7,Q2,30:30,Q.Riley,James Cook,BUF
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,2188,3,1,10,68,1793,12,0,1,0,0,NA,left,end,0.77,1,Ta.Johnson,NA,NA,(14:53) (Shotgun) 41-A.Kamara left end to NO 44 for 12 yards (7-Ta.Johnson).,-4,1ST,NO 68,1 & 10,Q3,29:53,Ta.Johnson,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,2210,3,1,10,56,1767,3,0,0,0,0,NA,right,guard,-0.2,0,NA,NA,D.Walker,(14:27) (No Huddle) 41-A.Kamara right guard to NO 47 for 3 yards (96-D.Walker; 42-D.Williams).,-4,GAIN,NO 56,1 & 10,Q3,29:27,D.Walker,Alvin Kamara,NO
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2305,3,1,10,80,1671,10,0,1,0,0,NA,middle,NA,0.72,1,NA,NA,D.Davis,"(12:51) 4-J.Cook up the middle to BUF 30 for 10 yards (4-K.McKinstry, 56-D.Davis).",4,1ST,BUF 80,1 & 10,Q3,27:51,D.Davis,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2339,3,1,10,70,1627,15,0,1,0,0,NA,right,guard,1.04,1,A.Taylor,NA,NA,(12:07) 4-J.Cook right guard to BUF 45 for 15 yards (1-A.Taylor).,4,1ST,BUF 70,1 & 10,Q3,27:07,A.Taylor,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2361,3,1,10,55,1584,1,0,0,0,0,NA,right,tackle,-0.46,0,P.Werner,NA,NA,(11:24) 4-J.Cook right tackle to BUF 46 for 1 yard (20-P.Werner).,4,GAIN,BUF 55,1 & 10,Q3,26:24,P.Werner,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2474,3,1,10,36,1435,11,0,1,0,0,NA,middle,NA,0.73,1,J.Reid,NA,NA,(8:55) 4-J.Cook up the middle to NO 25 for 11 yards (21-J.Reid).,4,1ST,NO 64,1 & 10,Q3,23:55,J.Reid,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,2521,3,1,10,10,1351,5,0,0,0,0,NA,left,tackle,0.25,1,D.Davis,NA,NA,(7:31) 4-J.Cook left tackle to NO 5 for 5 yards (56-D.Davis).,4,GAIN,NO 90,1 & 10,Q3,22:31,D.Davis,James Cook,BUF
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,2611,3,1,10,65,1295,3,0,0,0,0,NA,middle,NA,-0.19,0,T.Rapp,NA,NA,(6:35) (Shotgun) 41-A.Kamara up the middle to NO 38 for 3 yards (9-T.Rapp).,-11,GAIN,NO 65,1 & 10,Q3,21:35,T.Rapp,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,2680,3,1,10,44,1172,2,0,0,0,0,NA,left,guard,-0.47,0,NA,NA,D.Jones,(4:32) (Shotgun) 41-A.Kamara left guard to BUF 42 for 2 yards (92-D.Jones; 97-J.Bosa).,-11,GAIN,BUF 56,1 & 10,Q3,19:32,D.Jones,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,2749,3,1,10,32,1062,12,0,1,0,0,NA,left,end,0.74,1,T.Rapp,NA,NA,(2:42) 41-A.Kamara left end ran ob at BUF 20 for 12 yards (9-T.Rapp).,-11,1ST,BUF 68,1 & 10,Q3,17:42,T.Rapp,Alvin Kamara,NO
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,2776,3,1,10,20,1041,0,0,0,0,0,NA,NA,NA,0.5,1,NA,NA,NA,"(2:21) (No Huddle) 41-A.Kamara right guard to BUF 18 for 2 yards (96-D.Walker). PENALTY on BUF, Defensive Too Many Men on Field, 5 yards, enforced at BUF 20 - No Play.",-11,GAIN,BUF 80,1 & 10,Q3,17:21,NA,Alvin Kamara,NO
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,3011,4,1,10,58,900,6,0,0,0,0,NA,middle,NA,0.17,1,NA,NA,N.Shepherd,(15:00) 4-J.Cook up the middle to BUF 48 for 6 yards (93-N.Shepherd; 92-D.Godchaux).,5,GAIN,BUF 58,1 & 10,Q4,15:00,N.Shepherd,James Cook,BUF
A.Kamara,00-0033906,NO,BUF,4,2025,2025_04_NO_BUF,3237,4,1,10,14,617,1,0,0,0,0,NA,right,guard,-0.5,0,D.Williams,NA,NA,(10:17) (No Huddle) 41-A.Kamara right guard to BUF 13 for 1 yard (42-D.Williams).,-5,GAIN,BUF 86,1 & 10,Q4,10:17,D.Williams,Alvin Kamara,NO
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,3752,4,1,10,59,336,4,0,0,0,0,NA,right,guard,-0.02,0,K.McKinstry,NA,NA,(5:36) 4-J.Cook right guard to BUF 45 for 4 yards (4-K.McKinstry).,9,GAIN,BUF 59,1 & 10,Q4,5:36,K.McKinstry,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,3965,4,1,10,24,222,6,0,0,0,0,NA,right,tackle,0.42,1,N.Shepherd,NA,NA,(3:42) 4-J.Cook right tackle to NO 18 for 6 yards (93-N.Shepherd).,9,GAIN,NO 76,1 & 10,Q4,3:42,N.Shepherd,James Cook,BUF
J.Cook,00-0037248,BUF,NO,4,2025,2025_04_NO_BUF,3987,4,2,4,18,180,1,0,0,0,0,NA,right,guard,-0.53,0,P.Werner,NA,NA,(3:00) 4-J.Cook right guard to NO 17 for 1 yard (20-P.Werner).,9,GAIN,NO 82,2 & 4,Q4,3:00,P.Werner,James Cook,BUF
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,63,1,1,10,66,3593,3,0,0,0,0,NA,left,guard,-0.23,0,B.Stephens,NA,NA,(14:53) (Shotgun) 28-D.Achane left guard to MIA 37 for 3 yards (21-B.Stephens).,0,GAIN,MIA 66,1 & 10,Q1,59:53,B.Stephens,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,85,1,2,7,63,3555,2,0,0,0,0,NA,right,tackle,-0.61,0,M.Clemons,NA,NA,(14:15) (Shotgun) 28-D.Achane right tackle to MIA 39 for 2 yards (72-M.Clemons).,0,GAIN,MIA 63,2 & 7,Q1,59:15,M.Clemons,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,155,1,2,10,47,3475,3,0,0,0,0,NA,middle,NA,-0.71,0,NA,NA,M.Clemons,(12:55) (Shotgun) 28-D.Achane up the middle to NYJ 44 for 3 yards (72-M.Clemons; 44-J.Sherwood).,0,GAIN,NYJ 53,2 & 10,Q1,57:55,M.Clemons,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,225,1,2,10,36,3391,7,0,0,0,0,NA,right,end,0.15,1,A.Gardner,NA,NA,(11:31) (Shotgun) 28-D.Achane right end to NYJ 29 for 7 yards (1-A.Gardner).,0,GAIN,NYJ 64,2 & 10,Q1,56:31,A.Gardner,De'Von Achane,MIA
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,343,1,1,10,86,3345,6,0,0,0,0,NA,middle,NA,0.27,1,J.Brooks,NA,NA,(10:45) 61-M.Mitchell reported in as eligible. 20-B.Hall up the middle to NYJ 20 for 6 yards (20-J.Brooks).,-3,GAIN,NYJ 86,1 & 10,Q1,55:45,J.Brooks,Breece Hall,NYJ
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,416,1,2,4,65,3248,5,0,1,0,0,NA,left,guard,0.53,1,NA,NA,Z.Sieler,(9:08) (Shotgun) 20-B.Hall left guard to NYJ 40 for 5 yards (92-Z.Sieler; 25-T.Dodson).,-3,1ST,NYJ 65,2 & 4,Q1,54:08,Z.Sieler,Breece Hall,NYJ
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,638,1,1,10,10,2926,4,0,0,0,0,NA,middle,NA,0.02,1,NA,NA,J.Brooks,(3:46) (Shotgun) 20-B.Hall up the middle to MIA 6 for 4 yards (20-J.Brooks; 25-T.Dodson).,-3,GAIN,MIA 90,1 & 10,Q1,48:46,J.Brooks,Breece Hall,NYJ
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,759,1,1,10,86,2805,6,0,0,0,0,NA,left,end,0.18,1,NA,NA,A.Cisco,(1:45) (Shotgun) 28-D.Achane left end to MIA 20 for 6 yards (8-A.Cisco; 44-J.Sherwood).,3,GAIN,MIA 86,1 & 10,Q1,46:45,A.Cisco,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,781,1,2,4,80,2765,5,0,0,0,0,NA,right,guard,-0.72,0,I.Oliver,NA,NA,"(1:05) (Shotgun) 28-D.Achane right guard to MIA 30 for 10 yards (26-I.Oliver). PENALTY on MIA-52-P.Paul, Offensive Holding, 10 yards, enforced at MIA 25.",3,GAIN,MIA 80,2 & 4,Q1,46:05,I.Oliver,De'Von Achane,MIA
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,1159,2,1,10,74,2355,23,0,1,0,0,NA,left,guard,1.39,1,M.Fitzpatrick,NA,NA,(9:15) 20-B.Hall left guard ran ob at NYJ 49 for 23 yards (29-M.Fitzpatrick).,-10,1ST,NYJ 74,1 & 10,Q2,39:15,M.Fitzpatrick,Breece Hall,NYJ
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,1241,2,1,10,51,2319,4,0,0,0,0,NA,right,end,-0.1,0,T.Dodson,NA,NA,(8:39) 20-B.Hall right end to MIA 47 for 4 yards (25-T.Dodson).,-10,GAIN,NYJ 51,1 & 10,Q2,38:39,T.Dodson,Breece Hall,NYJ
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,1679,2,1,10,84,1912,4,0,0,0,0,NA,middle,NA,0.15,1,Z.Sieler,NA,NA,(1:52) (Shotgun) 20-B.Hall up the middle to NYJ 20 for 4 yards (92-Z.Sieler).,-10,GAIN,NYJ 84,1 & 10,Q2,31:52,Z.Sieler,Breece Hall,NYJ
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,1726,2,1,10,74,1875,7,0,0,0,0,NA,middle,NA,0.04,1,NA,NA,J.Brooks,"(1:15) (No Huddle, Shotgun) 20-B.Hall up the middle to NYJ 33 for 7 yards (20-J.Brooks; 25-T.Dodson).",-10,GAIN,NYJ 74,1 & 10,Q2,31:15,J.Brooks,Breece Hall,NYJ
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,2074,3,1,10,36,1793,1,0,0,0,0,NA,middle,NA,-0.44,0,W.McDonald,NA,NA,(14:53) 28-D.Achane up the middle to NYJ 35 for 1 yard (9-W.McDonald).,7,GAIN,NYJ 64,1 & 10,Q3,29:53,W.McDonald,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,2156,3,1,10,24,1681,11,0,1,0,0,NA,left,end,0.47,1,NA,NA,B.Stephens,(13:01) (Shotgun) 28-D.Achane left end to NYJ 13 for 11 yards (21-B.Stephens; 44-J.Sherwood).,7,1ST,NYJ 76,1 & 10,Q3,28:01,B.Stephens,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,2185,3,1,10,13,1639,4,0,0,0,0,NA,left,end,-0.27,0,A.Cisco,NA,NA,(12:19) (Shotgun) 28-D.Achane left end to NYJ 9 for 4 yards (8-A.Cisco).,7,GAIN,NYJ 87,1 & 10,Q3,27:19,A.Cisco,De'Von Achane,MIA
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,2305,3,1,10,52,1586,5,0,0,0,0,NA,left,guard,0.06,1,B.Chubb,NA,NA,(11:26) 61-M.Mitchell reported in as eligible. 20-B.Hall left guard to MIA 47 for 5 yards (2-B.Chubb).,-14,GAIN,NYJ 52,1 & 10,Q3,26:26,B.Chubb,Breece Hall,NYJ
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,2327,3,2,5,47,1553,0,0,0,0,0,NA,left,guard,-0.9,0,Ja.Phillips,NA,NA,(10:53) 20-B.Hall left guard to MIA 47 for no gain (15-Ja.Phillips).,-14,GAIN,MIA 53,2 & 5,Q3,25:53,Ja.Phillips,Breece Hall,NYJ
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,2658,3,1,9,9,1226,9,1,1,0,0,NA,right,end,1.64,1,NA,NA,NA,"(5:26) (Shotgun) 28-D.Achane right end for 9 yards, TOUCHDOWN.",7,TD,NYJ 91,1 & 9,Q3,20:26,NA,De'Von Achane,MIA
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,2755,3,1,10,54,1185,5,0,0,0,0,NA,middle,NA,0.03,1,NA,NA,Jo.Phillips,(4:45) 20-B.Hall up the middle to MIA 49 for 5 yards (94-Jo.Phillips; 91-M.Butler).,-14,GAIN,NYJ 54,1 & 10,Q3,19:45,Jo.Phillips,Breece Hall,NYJ
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,2777,3,2,5,49,1143,-1,0,0,1,0,NA,left,end,-1.05,0,Z.Sieler,NA,NA,(4:03) (Shotgun) 20-B.Hall left end to 50 for -1 yards (92-Z.Sieler).,-14,TFL,MIA 51,2 & 5,Q3,19:03,Z.Sieler,Breece Hall,NYJ
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,2895,3,2,5,85,1048,2,0,0,0,0,NA,middle,NA,-0.47,0,NA,NA,F.Mauigoa,(2:28) (Shotgun) 28-D.Achane up the middle to MIA 17 for 2 yards (51-F.Mauigoa; 21-B.Stephens).,14,GAIN,MIA 85,2 & 5,Q3,17:28,F.Mauigoa,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,3272,4,1,10,66,784,8,0,0,0,0,NA,middle,NA,0.55,1,NA,NA,T.Adams,(13:04) 28-D.Achane up the middle to MIA 42 for 8 yards (22-T.Adams; 44-J.Sherwood).,11,GAIN,MIA 66,1 & 10,Q4,13:04,T.Adams,De'Von Achane,MIA
D.Achane,00-0039040,MIA,NYJ,4,2025,2025_04_NYJ_MIA,3294,4,2,2,58,740,-2,0,0,1,0,NA,right,end,-1.11,0,NA,NA,J.Sherwood,"(12:20) (Shotgun) 28-D.Achane right end to MIA 40 for -2 yards (9-W.McDonald, 44-J.Sherwood).",11,TFL,MIA 58,2 & 2,Q4,12:20,J.Sherwood,De'Von Achane,MIA
B.Hall,00-0038120,NYJ,MIA,4,2025,2025_04_NYJ_MIA,3359,4,1,10,97,684,-1,0,0,1,0,NA,middle,NA,-1.04,0,T.Dodson,NA,NA,(11:24) (Shotgun) 61-M.Mitchell reported in as eligible. 20-B.Hall up the middle to NYJ 2 for -1 yards (25-T.Dodson).,-11,TFL,NYJ 97,1 & 10,Q4,11:24,T.Dodson,Breece Hall,NYJ
